"115994,""Scrolling page with JNG images causes crash"",""critical""";;
"29048,""MLK: nsEntryStack"",""critical""";;
"108347,""Crash (linux/unix only) after NPP_SetWindow() call into flash plugin with window->width[height] <= 0"",""critical""";;
"117386,""Crash changing themes [@ nsXBLPrototypeResources::FlushSkinSheets]"",""critical""";;
"120274,""Crash Mozilla on Bugzilla-jp."",""critical""";;
"118903,""CFG Activation broken on latest trunk builds"",""critical""";;
"120228,""[pp]Browser window's scroll bar not draggable when focus is placed in text field"",""critical""";;
"120430,""crash zipping through series of alerts"",""critical""";;
"118789,""[viewpoint.] right mouse click handled by windowless plugin still causes popup context window to pop up"",""critical""";;
"107219,""transformDocument(null, null, null, null) segfaults"",""critical""";;
"112139,""selecting rewrap for plain text reply causes mozilla to hang"",""critical""";;
"121441,""unable to publish via http PUT (nsStorageStream should support nsISeekableStream)"",""critical""";;
"120047,""crash while loading http://www.lupa.cz/anketa.phtml [@ ReadCMAPTableFormat4]"",""critical""";;
"80937,""right arrow at end of textarea crashes"",""critical""";;
"117308,""Dragging page icon over window border crashes mozilla"",""critical""";;
"106891,""enable-optimize=-O2 crash in imgContainer::AppendFrame"",""critical""";;
"112360,""rapid memory leak parsing page"",""critical""";;
"84523,""Corrupted GIF hangs Mozilla"",""critical""";;
"105257,""Image can't be changed in JS. Recent regression"",""critical""";;
"70036,""Switching betw. jpeg push frames causes crash"",""critical""";;
"74165,""imgLoader::LoadImage() chokes when AsyncOpen() fails"",""critical""";;
"108118,""N621 crash [@ InvertRows ]"",""critical""";;
"61410,""Poor performance dealing with fully opaque rgb+alpha images"",""critical""";;
"112201,""regxpcom crash when unregistering"",""critical""";;
"122449,""NSS_Init* no longer idempotent"",""critical""";;
"120658,""Crash in popup menu in content"",""critical""";;
"103986,""[Crash] pressing back after setting focus to each of the text boxes in order from the above URL"",""critical""";;
"119042,""mixing PRUint32 and int terms in an array index expression crashes 64-bit gcc code"",""critical""";;
"105799,""Printing a table with a cell larger than one page"",""critical""";;
"76227,""two asserts every second from imgContainer.cpp"",""critical""";;
"122787,""(nsIURI) nsStandardURL::SetFileName doesn't recalculate mPath"",""critical""";;
"123031,""Setting username and password on nsIURI object damages host part of URL, preventing FTP transfer"",""critical""";;
"122083,""Typing """"vi """"  or """"v """" into URL bar and pressing enter freezes Mozilla"",""critical""";;
"122675,""socket transport doesn't cancel properly if busy resolving or connecting"",""critical""";;
"97362,""Plugins have """"invalid ELF header"""""",""critical""";;
"112685,""browser hangs after loading the page http://banking.raiffeisen.at"",""critical""";;
"115632,""crash addreffing (nsIWidget *) 0xdbdbdbdb when mEvent->eventStructType == NS_EVENT [@nsDOMEvent::GetClientX]"",""critical""";;
"69468,""[xpcdom] xpconnect needs better support for null DOMStrings"",""critical""";;
"100328,""[FIX][ps]support for printing of non-latin1 chars using of HTML->PS"",""critical""";;
"9870,""crash in range list with null """"tempnode"""""",""critical""";;
"97708,""Copying lots of text with mouse causes huge crash"",""critical""";;
"124189,""signtool -L hangs"",""critical""";;
"113290,""Freezes when deleting some formatted text"",""critical""";;
"113691,""Composer freezes when removing multiple ol or ul tags."",""critical""";;
"116630,""URL causes Mozilla to crash with 'invalid page fault'"",""critical""";;
"116798,""Opening IMAP mail hangs Mail program (and Mozilla)"",""critical""";;
"122364,""[BEOS - BONE] getsockopt in bnet.c failling"",""critical""";;
"124517,""Double deletes happen because we can make more than one nsMacMemoryCushion"",""critical""";;
"120348,""crash in macro CCMAP_HAS_CHAR_EXT"",""critical""";;
"114690,""Text selection clears when mouse leaves window and mouse still tracking"",""critical""";;
"117894,""IFrame with display: none breaks printing"",""critical""";;
"118465,""Site causes infinite loope that swallows all system memory"",""critical""";;
"101829,""after url loads vertical black lines are drawn in navigaator window resulting in a Mozilla crash"",""critical""";;
"124986,""crash in print table regression tests"",""critical""";;
"117141,""Composer crashes when loading pages with an HTML Select element [@FrameManager::GetPrimaryFrameFor]"",""critical""";;
"109424,""N620 crash [@ NQD ] (Heap corruption)"",""critical""";;
"125404,""mozilla hangs on certain mathml pages"",""critical""";;
"124788,""repeatable rendering engine hang"",""critical""";;
"122437,""Memory leak in read method of SSLSocket."",""critical""";;
"125941,""mozilla 100% crashes"",""critical""";;
"117338,""Crash on startup with koi8-r locale"",""critical""";;
"107015,""M096, N621 & Trunk crash [@ nsImageListener::FrameChanged]"",""critical""";;
"108122,""N620 M096 crash [@ nsImageBoxFrame::UpdateImage ]"",""critical""";;
"120463,""Moz crashes when clicking English version"",""critical""";;
"114292,""Mozilla crashes on this page - Trunk M097 [@ 0x00000000 | 0x00000008 - nsCacheMetaData::HashKey | PL_DHashTableOperate]"",""critical""";;
"125434,""Mozilla 0.9.8 doesnt not run any plugins !"",""critical""";;
"114139,""Attempting to print my.netscape appears to hang the application"",""critical""";;
"118017,""[WFM]Cancelling out of Print dialog in mail crashes [@ nsBoxFrameInner::Recycle]"",""critical""";;
"122907,""SSL client with single handshake leaks memory with NSS 3.4"",""critical""";;
"126104,""Memory leak of 3 bytes from 1 block allocated in nsHttpResponseHead::ParseStatusLine"",""critical""";;
"95762,""browser crashed on malformed <object> tag"",""critical""";;
"102740,""Mozilla crashes when clicking on file"",""critical""";;
"114927,""viewing local pdf file fills up /tmp"",""critical""";;
"121470,""Crash when you do just about anything on horses.nl"",""critical""";;
"102921,""Mozilla crashes when Cache in profile dir points to nonexistent directory"",""critical""";;
"128682,""dragging linked images causes drop of relative image path, not absolute link target"",""critical""";;
"127368,""Can't type in textfields in pages with an iframe and body with marginheight and marginwidth=0"",""critical""";;
"128219,""Crash if error-exception thrown and standard classes not initialized."",""critical""";;
"127335,""[FIX]Print Preview crashes with no installed printers - Trunk [@ DocumentViewerImpl::GetPrintPreviewNumPages]"",""critical""";;
"112144,""Attempt to reply to mail freezes entire Mozilla"",""critical""";;
"128858,""for (c in Components.classes) regressed"",""critical""";;
"100904,""java jdk 1.4.0 does not work with mozilla nightly for linux but it works with windows version."",""critical""";;
"101868,""M095, N620, Trunk Clicking on a link will crash Mozilla [@ Area::~Area][@ 0x11d1ff20 - nsBlockReflowContext::DoReflowBlock]"",""critical""";;
"104236,""crash when flash context menu visible when page unloads"",""critical""";;
"128144,""PK11_PQG_ParamGen is stubbed out"",""critical""";;
"129389,""Algorithm.c treats oidIndex as short when it should be int"",""critical""";;
"59497,""A blank window opens when clicking on the Browse button the 2nd time"",""critical""";;
"115350,""Crash when editing text in a textarea"",""critical""";;
"128560,""Fail when Async Proxy methods are passed out or in-out params"",""critical""";;
"101710,""Find crashes in frames [@ nsContentIterator::NextNode]"",""critical""";;
"129314,""Changing native OS theme on Windows XP crashes Mozilla with XBL form controls enabled"",""critical""";;
"128045,""connecting localhost IMAP does not work anymore"",""critical""";;
"128057,""JS_GetPropertyDescArray does not check the return value of JS_GetPropertyDesc"",""critical""";;
"85417,""[Xlib] Xlib/Xprint do not display/print em-dash & co. correctly..."",""critical""";;
"128942,""URL crash [@ COOKIE_SetCookieString]"",""critical""";;
"129734,""Site name is displayed as """"c"""" in Image Manager after just blocking site."",""critical""";;
"108726,""Warnerbros Trailers site link causes crash"",""critical""";;
"130137,""js_AddNativeProperty&js_ChangeNativePropertyAttrs fail to lock obj!"",""critical""";;
"129927,""[FIX]Freezes when setting document.body.style.cssText"",""critical""";;
"122018,""On printing a page, memory starts a climb toward infinity"",""critical""";;
"120782,""Crashes for no apparent reason while browsing multiple pages in tabs"",""critical""";;
"123727,""Clicking on an image in Composer doesn't select it."",""critical""";;
"114234,""CantRenderReplacedElement causes access to deleted frames"",""critical""";;
"130245,""Creating a new list item using Return key inserts an unwanted break line"",""critical""";;
"8835,""Thread-safeness bug in memory cache implementation."",""critical""";;
"127455,""Crashes with segmentation fault on some complex pages"",""critical""";;
"104020,""Need to send out notification when SetOffline has completed"",""critical""";;
"128825,""Browser crash if I view an image"",""critical""";;
"125437,""crash on changing style"",""critical""";;
"72209,""popupset crashes N610 [@ nsPopupSetFrame::DoLayout] when wrong kind of frame is placed underneath it"",""critical""";;
"90893,""In OS X, App doesn't quit properly after pressing Command -Q"",""critical""";;
"128928,""crash when trying to change page number in text field"",""critical""";;
"115787,""""""expedia.com"""" in page-loader crashes if ReconstructStyleData is used"",""critical""";;
"132004,""PrintPreview crashes leaving PageSetupDialog with ok"",""critical""";;
"128876,""Consistent crash at this site"",""critical""";;
"131886,""[PATCH]crash cleaning up the print dialog on OS 9"",""critical""";;
"131246,""Crash after out-of-memory in JS_NewContext()"",""critical""";;
"130139,""nsIClassInfo impl causes crash @XPCNativeInterface::GetName (this=0xdadadada)"",""critical""";;
"130697,""Crash when repeatedly sorting a large array"",""critical""";;
"131381,""Array bounds read in cookie_P3PUserPref(int,int)"",""critical""";;
"132640,""AOL certs page does not display"",""critical""";;
"121055,""Trunk M099 Crash [@ nsRuleNode::WalkRuleTree][@ nsIBox::AddCSSPrefSize][@ nsFont::Equals][@ nsAString::do_AssignFromReadable]"",""critical""";;
"125624,""Trunk crash closing a window via jscript [@ nsHTMLInputElement::HandleDOMEvent]"",""critical""";;
"54689,""Blank page loads when trying to access pdf on a secure server"",""critical""";;
"122048,""[FIX]Print preview on screen with applets hangs on Reload/Back"",""critical""";;
"134017,""Core dump via seg fault when I exit page which uses flash"",""critical""";;
"115891,""[viewpoint] [FIX] Byte range request are not giving the correct data"",""critical""";;
"124985,""[PATCH] crash in layout regression test"",""critical""";;
"131174,""[FIX]crash quitting print dialog with """"cancel"""""",""critical""";;
"107471,""Popup Windows Automatically Resize to Fill Screen"",""critical""";;
"132563,""Print job options dialog should use paper name instead of paper size to set/get the selected paper size"",""critical""";;
"132492,""nsMathMLFrame::GetPresentationDataFrom cf9971ec"",""critical""";;
"127639,""[FIX]Print preview crashes at http://www.s1.com/"",""critical""";;
"127001,""Closing Print Preview seems to set brower in wrong state, keyboard seems to be disabled."",""critical""";;
"125906,""crash in Form"",""critical""";;
"110500,""nsStandardURL should implement SetFilePath"",""critical""";;
"131626,""Crash occurs after closing js window containing flash animation"",""critical""";;
"34706,""Print to file in a dierctory that I don't have write permission on crashes all netscape windows."",""critical""";;
"112005,""SSLServerSocket.setReuseAddress conflicts with java.net.ServerSocket.setReuseAddress in JDK 1.4"",""critical""";;
"134508,""crash during page load [@ DeletingFrameSubtree]"",""critical""";;
"118815,""Crash when editing filters: More to existing filter (scrolls), add line then OK."",""critical""";;
"55264,""[DOCTYPE] Documents with unknown DOCTYPE should be displayed in strict mode"",""critical""";;
"132329,""HTTP auto goes into infinite loop"",""critical""";;
"124797,""Crash on page load [@ nsGenericHTMLElement::GetFormControlFrameFor]  (www.familylife.com)"",""critical""";;
"125713,""Trunk Crashes clicking thru mail in thread pane  [@ nsPresContext::LoadImage]"",""critical""";;
"128804,""Crashes when viewing page - Trunk M099 [@ 0x00000000 - nsBlockFrame::IsIncrementalDamageConstrained]"",""critical""";;
