"1022140,""Corruption on Flash videos at www.weather.com"",""major""";;
"397424,""Downloads cause high CPU usage"",""major""";;
"1030426,""network.negotiate-auth.allow-insecure-ntlm-v1-https allows sending NTLMv1 credentials in plain to HTTP proxies"",""major""";;
"1049302,""B2G audio+video captures cause major audio delay (regression)"",""major""";;
"677883,""[e10s] WM_GETOBJECT regularly fails on content process windows in anything but the first tab"",""major""";;
"367011,""""""Remove All Tags"""" does not do so for custom tags"",""major""";;
"837843,""20130204 21.0a1 nightly load hangs if browser shutdown while on about:compartments page"",""major""";;
"1015413,""Gallery scroll shows black screen and tile rendering issues."",""major""";;
"771832,""File not found error for HTTP URL, can be fixed by a forced reload"",""major""";;
"278860,""confusing """"profile in use""""/""""already running"""" error when profile is missing (not found)"",""major""";;
"1024740,""Change one instance of """"engineering"""" to """"engineer"""" in the PSL."",""major""";;
"1028033,""Intermittent flickering and composition errors since OMTC landed"",""major""";;
"989375,""[1.4] FishIEtank benchmark not functional (regression)"",""major""";;
"1034280,""Differential Testing: inconsistent number of """"Warning! Tried to access unreadable value allocation"""" with filterPar"",""major""";;
"1043485,""Android robocop crashes no longer pass the correct test name to mozcrash"",""major""";;
"1045886,""Remove Cache directory from Android profiles"",""major""";;
"1013852,""Clicking doesn't focus the window sometimes"",""major""";;
"1016440,""crash in gfxContext::gfxContext(mozilla::gfx::DrawTarget*)"",""major""";;
"1053398,""Missing Input boxes on forums, or input box that you cannot type into"",""major""";;
"397498,""Create a shutdown task manager for core mailnews."",""major""";;
"903296,""With hardware acceleration off, Flash displayed only in the top left quarter on Mac OSX"",""major""";;
"732923,""Timeout is always being triggered on watchPosition (geolocation)"",""major""";;
"955389,""Instantbird does not connect to irc.ppy.sh"",""major""";;
"498015,""update accessible tree on content insertion after layout"",""major""";;
"1038635,""zoom doesn't work in the email composer"",""major""";;
"1058436,""Safe Mode: Use """"safe"""" xulstore"",""major""";;
"1025107,""PNC Bank funds transfer form broken by bug 957513 (invalid usage of leading zero in integer literal)"",""major""";;
"1054541,""Differential Testing: Different output message involving buildPar"",""major""";;
"1054531,""Differential Testing: inconsistent number of """"Warning! Tried to access unreadable value allocation"""" with buildPar"",""major""";;
"1054568,""Differential Testing: Different output message involving right-shift zero"",""major""";;
"1057803,""jit-test/tests/gc/bug-1055034.js will perma-fail when Gecko 34 merges to Aurora"",""major""";;
"1057804,""ASAN reports memory leaks when Gecko 34 merges to Aurora"",""major""";;
"1053074,""Differential Testing: Different output message involving right-shift zero"",""major""";;
"960509,""32bit mode of Firefox 29.0a1 is busted on OS X"",""major""";;
"1059707,""Don't print a deprecation warning for theme XBL binding documents"",""major""";;
"998580,""Differential Testing: Different output message involving bitwise zero and empty with block"",""major""";;
"1000606,""Differential Testing: Different output message involving Math.round, Math.fround and Math.log2"",""major""";;
"1054545,""Differential Testing: Different output message involving enumerable"",""major""";;
"734668,""Remove one of the two canvas 2D context implementations"",""major""";;
"936785,""LDAP address autocomplete does not work when writing new e-mail"",""major""";;
"1059167,""Right floated element with defined width doesn't respect right margin"",""major""";;
"1063049,""Touches the first row of the keyboard triggers click event on the underneath frame just resized"",""major""";;
"1061809,""[mozversion] Update retrieval of application information due to upcoming Mac signing changes"",""major""";;
"865240,""fix IUnknown implementation"",""major""";;
"205473,""Reload doesn't refresh"",""major""";;
"988156,""Netflix appears black in fullscreen (using Silverlight)"",""major""";;
"332639,""force display of Sender header if S/MIME sender is the signer"",""major""";;
"1052266,""Potential deadlock detected: CacheEntry, CacheFile.mLock, CacheStorageService at CacheEntry"",""major""";;
"1033873,""Differential Testing: Different output message involving __proto__"",""major""";;
"1065478,""Regression: POSTs were coming from offline application cache instead of network"",""major""";;
"44234,""When entering a password the password pop-up in mail doesn't close"",""major""";;
"992850,""SVG PATH hover in the path curve line not fluid"",""major""";;
"627616,""font-face fonts not loaded over authenticating proxy"",""major""";;
"1015656,""Differential Testing: Different output message involving Math.ceil"",""major""";;
"816472,""Updates failing for Firefox because downloaded patch is larger than the one referenced in the update snippet"",""major""";;
"1035067,""Webrtc call between FF video+audio enabled user to a FF audio only user results in one way speech path"",""major""";;
"161061,""Setting an iframe's """"name"""" property not reflected in the iframe's """"window.name"""""",""major""";;
"974857,""Anchor links not working when reading HTML e-mails (involving IMAP)"",""major""";;
"1007213,""Range Analysis truncates above type-barriers used by truncated operations."",""major""";;
"1063971,""setRemoteDescription call without success-callback freezes PeerConnection queue (FF32 regression)"",""major""";;
"907216,""When running the AccessFu tests on Mac, getting component error on getIntPref"",""major""";;
"1063445,""Update Mozilla 34 to use NSS 3.17.1 (once it's ready)"",""major""";;
"1068384,""Wrong pane is being displayed in """"About Nightly"""": (Nightly is being updated by another instance)"",""major""";;
"666256,""Unable to drop a file on an embedded SWF"",""major""";;
"1008942,""Firefox crashes rendering 100 images and it takes 1500ms for 10 images."",""major""";;
"1023748,""Allow NTLMv1 over SSL/TLS, or intranet access is broken on Firefox 30 for non-Windows platforms"",""major""";;
"1079062,""Differential Testing: Different output message involving ternary constructs"",""major""";;
"1068189,""Activating E10S via the dialog in Nightly breaks Firefox 32 (when sharing the same user profile)"",""major""";;
"1076091,""Differential Testing: Different output message involving typedarrays and defineProperty"",""major""";;
"1076283,""Differential Testing: Different output message involving this"",""major""";;
"45747,""mutiple Proxy-Auth headers (provides NTLM compatability)"",""major""";;
"52149,""Scrolling bookmarks tree is absymally slow"",""major""";;
"57679,""failure to read remaining data from PR_POLL_HUP'd channel"",""major""";;
"530490,""jQuery button won't fire"",""major""";;
"76097,""Need to include external leading for normal Line-height"",""major""";;
"79246,""PAC: reload of PAC file fails"",""major""";;
"83034,""requesting a page twice with one click"",""major""";;
"434602,""After being open a few minutes, large parts of the screen don't repaint"",""major""";;
"84409,""URL: relative URLs break if if base URL has """"";" character"",""major""";
"84441,""multipart/x-mixed-replace case with bogus data will hang"",""major""";;
"84887,""<hr> is drawn over float in standards mode"",""major""";;
"429915,""with gfx.color_management.enabled [true], severe colour mismatch between html colours and gif/png images"",""major""";;
"417466,""Switching windows with Command backtick (cmd `) not working."",""major""";;
"405632,""can't pan maps by dragging on maps.live.com"",""major""";;
"405159,""SourceForge's """"Select mirror"""" feature doesn't work, loading screen never goes away"",""major""";;
"404748,""__defineSetter__ regression in FF3: no longer works with event properties when used on prototype"",""major""";;
"404030,""'vertical-align' doesn't work on 'display: inline-table' (Orkut buttons split/misaligned)"",""major""";;
"501627,""background image problems when page is zoomed (background disappears, zoom level)"",""major""";;
"87469,""crash on shutdown with acrobat plugin topcrash on trunk & M092 [@ PluginViewerImpl::Destroy]"",""major""";;
"89094,""When the history for the back button fills up with the same name it is not possible to go back"",""major""";;
"91054,""padding/margin percents don't inherit computed value"",""major""";;
"95487,""JavaScript-generated table never completes"",""major""";;
"98001,""Rendering speed quite slow (on testcase)"",""major""";;
"98884,""Automatic page refresh for """"Expires"""" META  tag not working"",""major""";;
"1057140,""Mojibake/mangled text in Download of Library if system locale is other than en-US"",""major""";;
"100302,"".display and .visibility broken in this build"",""major""";;
"110890,""Trunk M096 startup crash [@ AddPluginInfoToRegistry]"",""major""";;
"125205,""JavaScript-Performance is very slow compared to IE"",""major""";;
"127348,""Redirection limit for this URL exceeded"",""major""";;
"129844,""Elements appear in wrong place when changing top/left"",""major""";;
"130331,""red error code text displayed under status bar (""""key_irc"""")"",""major""";;
"132954,""Pages missing in print results and print preview"",""major""";;
"133751,""Mozilla Broken with Acrobat Forms in a Frame"",""major""";;
"134094,""[FLOAT]Kellys Blue Book  - Layout rearranges upon printing"",""major""";;
"516062,""BBC Weather loads initially, but then page clears and reload attempted which hangs"",""major""";;
"547353,""[OOPP] Mouse pointer coordinates misaligned with Silverlight plugin"",""major""";;
"568148,""Combining """"importScripts"""" of WebWorker with E4X causes information disclosure"",""major""";;
"586909,""Corruption and lockups in the UI when (new regression)"",""major""";;
"1064193,""Release mozversion 0.7 and upload to PyPI"",""major""";;
"121314,""ftp upload waits until mozilla exit"",""major""";;
"1082850,""SkiaGL glue being attempted on every frame on Windows"",""major""";;
"1074817,""content-prefs.sqlite is corrupted(and site specific zoom level is lost)when downgrade from Nightly35.0a1 to Aurora34.0a2 and earlier"",""major""";;
"727943,""Accessing Google Calendar via CalDAV protocol in Lightning is broken with SPDY"",""major""";;
"1087368,""segfault in AudioDeviceLinuxPulse::ReadRecordedData on WebRTC pages"",""major""";;
