"393745,""You will need to """"add at least one component """" before you can enter bugs against this product"",""trivial""";;;
"408287,""Strict warnings in calendar-task-tree.xml on double click and startup"",""trivial""";;;
"402767,""Firefox incorrectly lists Gecko as ™®"",""trivial""";;;
"392821,""Obsolete instructions in template variables.none.tmpl concerning bug_re."",""trivial""";;;
"61487,""describe Normal Severity in """"A Bug's Life Cycle"""""",""trivial""";;;
"414606,""""""all files downloaded"""" notification and download status bar uses non-tango icons (looks like winstripe/xp icon)"",""trivial""";;;
"411747,""GC hazard in js.c"",""trivial""";;;
"413462,""GTK print dialog has incorrect filename extension for Print to File"",""trivial""";;;
"315405,""Window border in Customize Toolbar"",""trivial""";;;
"306330,""Search engines which don't have an icon have less margin than the others"",""trivial""";;;
"416645,""Redundant |if| around """"Line frames should all be continuation placeholders"""" assertion"",""trivial""";;;
"405303,""Add ID to View -> Layout menupopup to make overlaying easier for extensions (e.g. Lightning)"",""trivial""";;;
"401681,""Sync base/themes/winstripe/calendar-event-dialog.css between Trunk and Branch"",""trivial""";;;
"417055,""""""Remove crashes"""" prompt is missing a period"",""trivial""";;;
"416799,""Buttons in Page Info > Security are stretched vertically when text wraps"",""trivial""";;;
"389341,""Tooltips too tall: only expand, don't shrink height based on event that's under mouse"",""trivial""";;;
"359679,""Ok, in Spanish is """"Seguridad"""", in thunderbird is """"Securidad"""""",""trivial""";;;
"416508,""Fix a _MSC_VER typo in sha512.c, and use SEC_BEGIN_PROTOS/SEC_END_PROTOS in secport.h"",""trivial""";;;
"359305,""Spelling of arch(a)eo- root words in  English/US dictionary is inconsistent"",""trivial""";;;
"376296,""Word 'axe' is not in dictionary"",""trivial""";;;
"416654,""Tab bar and tabs context menu items need icons"",""trivial""";;;
"419440,""The Bugzilla version is not displayed in the welcome-admin page"",""trivial""";;;
"418218,""Help context menu needs menu icons"",""trivial""";;;
"417476,""This Frame context submenu needs menu icons"",""trivial""";;;
"416994,""Update Calendar copyright date to 2008"",""trivial""";;;
"410008,""urlbar binding should be using |this| rather than |gURLBar|"",""trivial""";;;
"419462,""CSV files contain bogus data"",""trivial""";;;
"416720,""star icon goes one pixel up when clicked"",""trivial""";;;
"358202,""rss icon status in url bar is unchanged when drag&drop opens hovered over tab"",""trivial""";;;
"420444,""minor translation issue in German 'report broken website' in Firefox (""""Fehlerhafte Website melden"""")"",""trivial""";;;
"398426,""Task list: Priority icon not visible if task is selected due to row background color"",""trivial""";;;
"421285,""Fix check-in comment on sb-loader.js"",""trivial""";;;
"420825,""Minor GUI Misalignment"",""trivial""";;;
"421314,""VC 2005 warnings need fixing"",""trivial""";;;
"420639,""C++ comments in jsarray.c"",""trivial""";;;
"420593,""fixing bad English in jsgc.c comments"",""trivial""";;;
"418049,""Misindented else-clause code in generator expression decompiler code"",""trivial""";;;
"359515,""urlbar icons do not show during drag&drop to tab event when they haven't been displayed before"",""trivial""";;;
"414363,""Top of Back button appears to have been chopped off"",""trivial""";;;
"421938,""Copyright in about: should be 1998-2008"",""trivial""";;;
"403808,""Missing license header (minimonth.css & minimonth.xml)"",""trivial""";;;
"422161,""Fix JS strict error in *.jsm"",""trivial""";;;
"405137,""Close button on tab has empty tooltip"",""trivial""";;;
"417279,""Locationbar autocomplete dropdown background is bright white when it should be gray"",""trivial""";;;
"421376,""[Today Pane] New Event button in Agenda needs padding"",""trivial""";;;
"382810,""In Encryption Certificates UI, button says Verification, Dialog uses Validation"",""trivial""";;;
"420133,""Typo in file bookmarkProperties.properties, Firefox 3.0b3"",""trivial""";;;
"420128,""Typo in file appstrings.properties, Firefox 3.0b3"",""trivial""";;;
"420127,""Typos in file advanced.dtd, Firefox 3.0b3"",""trivial""";;;
"420124,""Typo in file blockedSite.properties, Firefox 3.0b3"",""trivial""";;;
"420123,""Typo in file places.properties, Firefox 3.0b3"",""trivial""";;;
"420122,""Typo in file search.properties.dtd , Firefox 3.0b3"",""trivial""";;;
"420120,""Typo in file safeMode.dtd , Firefox 3.0b3"",""trivial""";;;
"420118,""Typo in file browser.properties , Firefox 3.0b3"",""trivial""";;;
"420119,""Typos in file netError.dtd , Firefox 3.0b3"",""trivial""";;;
"420113,""Typo in file appstrings.properties, Firefox 3.0b3"",""trivial""";;;
"423122,""Typos in file nsserrors.properties, Firefox 3.0b4"",""trivial""";;;
"423121,""Typo in file pippki.dtd, Firefox 3.0b4"",""trivial""";;;
"420129,""Typos in file netError.dtd, Firefox 3.0b3"",""trivial""";;;
"423118,""Typo in file downloads.properties, Firefox 3.0b4"",""trivial""";;;
"423148,""double """"afficher image"""" in French translation"",""trivial""";;;
"376355,""Redundant STYLE_STACK_DEPTH, STYLE_CURRENT_STACK macros"",""trivial""";;;
"390370,""""""Products"""" should be """"Other Classifications"""" when reclassifying products in editclassifications.cgi"",""trivial""";;;
"396463,""Text referencing Talkback in about:license should be removed"",""trivial""";;;
"414605,""Recommended header in get add-ons tab looks wrong in linux environment"",""trivial""";;;
"420081,""Case mismatch between nsIURI and nsIUri in nsIPrincipal.idl"",""trivial""";;;
"339491,""missing menu ID's."",""trivial""";;;
"403493,""Windows/Linux Thunderbird F1 doesn't call help"",""trivial""";;;
"424700,""Improving the Swedish translation of print preview and page setup dialogs"",""trivial""";;;
"330841,""Pick a standard term to mean """"change a bug's product"""""",""trivial""";;;
"402777,""lib/util can't be built stand-alone."",""trivial""";;;
"421885,""Google reader search results have strange red line and broken border around them"",""trivial""";;;
"391949,""colchange, login, and a number of other forms are missing a space before checked"",""trivial""";;;
"421386,""Spelling Error:Manager is spelled incorrectly as Manger in Test Run Dashboard Right-Click menu"",""trivial""";;;
"401859,""Icons not changed if Expand All link is used"",""trivial""";;;
"413894,""add option for various toolbars in 'customize toolbar' of Tasks view"",""trivial""";;;
"426211,""invalid get_status call"",""trivial""";;;
"416974,""unequal appearance because of different border colors """"favicon container <-> location bar"""""",""trivial""";;;
"425865,""No drop-down arrows in KDE"",""trivial""";;;
"414697,""""""About Minefield"""" shows scroll bar with some theme of Windows."",""trivial""";;;
"412954,""menus should have Menu, PopupMenu or DropdownMenu window type"",""trivial""";;;
"421675,""remove period after """"Keep my history for at least xx days"""""",""trivial""";;;
"425171,""Change duplicated accesskeys in Copies and Folders panels"",""trivial""";;;
"425164,""Change duplicated accesskeys in Disk Space panels"",""trivial""";;;
"425173,""Change duplicated accesskeys in Junk Settings panels"",""trivial""";;;
"425175,""Change duplicated accesskeys in Security (SMIME) panels"",""trivial""";;;
"425176,""Change duplicated accesskeys in Composition & Addressing panels"",""trivial""";;;
"396107,""in manual run page, after changing bug state, have to click expand/unexpand triangle twice"",""trivial""";;;
"318617,""Typo in the es-AR translation"",""trivial""";;;
"363980,""Change context-menu text for Create Filter function"",""trivial""";;;
"350788,""borders between search textbox and surrounding chrome doesn't account for rtl"",""trivial""";;;
"422092,""Typo in bookmark import dialogues"",""trivial""";;;
"426954,""""""XPConnect is being called on a scope without a 'Components' property!"""" assertion message is ridiculously long"",""trivial""";;;
"427236,""Different font sizes used in the group restrictions section of show_bug.cgi"",""trivial""";;;
"427549,""Unused preference causes message in Error Console"",""trivial""";;;
"393581,""toolbar resizer visible in popups with only visible location bar"",""trivial""";;;
"428097,""Bookmarks Toolbar menu item in Bookmarks Menu doesn't have a menu icon"",""trivial""";;;
"418058,""Add tooltip to X button in unifinder"",""trivial""";;;
"406797,""Drag image for tab glitches"",""trivial""";;;
"428477,""Rename nsIAccessibleHyperLink::anchorsCount to nsiAccessibleHyperLink::anchorCount for better consistency."",""trivial""";;;
"428846,""Using underline hint at painting the strikeout line of Quirks mode"",""trivial""";;;
"428798,""Remove obsolete CSS rules .next-button:hover:active and .prev-button:hover:active"",""trivial""";;;
"424506,""""""XULRunner"""" incorrectly capitalised"",""trivial""";;;
"428098,""Most Visited item in Bookmarks Toolbar does not use a smart search icon"",""trivial""";;;
"424985,""Increase the search button right margin to make it look more relaxed"",""trivial""";;;
"323083,""Typo (es-AR): """"configuracón"""" should be """"configuración""""."",""trivial""";;;
"323084,""Typo (es-AR): """"conexióon"""" should be """"conexión""""."",""trivial""";;;
"426073,""Live bookmark items are shown as normal bookmarks in Set Home Page"",""trivial""";;;
"424684,""GTK fires spurious drag exit event after a drop"",""trivial""";;;
"429624,""Remove description from application accessible"",""trivial""";;;
"180988,""áéíóúàèìòùÁÉÍÓÚÀÈÌÒÙ in text causes universal AD to display in Big5"",""trivial""";;;
"429908,""Minimonth broken on Trunk"",""trivial""";;;
"420231,""cmd.idle-back.help and cmd.idle-away.help are not defined"",""trivial""";;;
"418414,""Remove obsolete Jan Mayen references"",""trivial""";;;
"427464,""preview of Proto theme still looks like Pinstripe"",""trivial""";;;
"430823,""Just one word wasn't translated"",""trivial""";;;
"428817,""Dropmarker and arrows on all-tabs and tab overflow buttons are slightly misaligned in Windows"",""trivial""";;;
"431041,""Correct tooltip for Print toolbarbutton"",""trivial""";;;
"295291,""certdata.perl generates a warning about a variable """"used only once"""""",""trivial""";;;
"431408,""Rename cell-index string property to table-cell-index"",""trivial""";;;
"431143,""data/mail and data/mimedump-tmp no longer in use"",""trivial""";;;
"404367,""JavaScript Tests - update public-failures.txt"",""trivial""";;;
"431720,""addtonewgroup is no longer used in Bugzilla 3.2"",""trivial""";;;
"429485,""Typo in comments in browser.css and browser-aero.css"",""trivial""";;;
"431709,""Bookmarks/Subscribe to this page, """"Subscribe to this feed using"""" combobox has no accessible name."",""trivial""";;;
"431706,""Remove aaa: namespacing for aria stuff in XUL files of ChatZilla"",""trivial""";;;
"431982,""Improve comment for PR_FileDesc2NativeHandle in pprio.h."",""trivial""";;;
"424344,""Don't embed favicons in chrome pages"",""trivial""";;;
"414370,""History drop down arrow not shown on new tabs/homepage (when no tab history)"",""trivial""";;;
"432218,""Remove TB 1.5 specific code in getMailBar() function"",""trivial""";;;
"432398,""Change """"customizing"""" to """"customize"""" in new Appearance prefs help for Sea Monkey 2"",""trivial""";;;
"416801,""View button in History sidebar is stretched vertically"",""trivial""";;;
"431639,""Library splitter should be styled the same as sidebar splitter"",""trivial""";;;
"430860,""Splitters for the bookmarks and history sidebars on vista shouldn't be black"",""trivial""";;;
"400237,""""""…""""/""""..."""" in Button' caption should be consistent"",""trivial""";;;
"395731,""make """"Save File"""" action appear after """"Choose Application..."""" in Applications prefpane"",""trivial""";;;
"350947,""""""Remember Passwords"""" dialogue box is untidy on a Mac"",""trivial""";;;
"433177,""Fix the GCC compiler warnings in lib/util and lib/freebl"",""trivial""";;;
"312016,""""""Download More Dictionaries"""" link outline is drawn over its whole line"",""trivial""";;;
"431999,""Increase the right padding for the curved site identity button on Windows by 1px"",""trivial""";;;
"218500,""Compose window should be renamed to """"Write"""" for consistency"",""trivial""";;;
"434007,""Restrict group visibility text options is too small"",""trivial""";;;
"337154,""Coverity 321, dead code in mozilla/security/nss/lib/pk11wrap/pk11cert.c"",""trivial""";;;
"434860,""Coverity 1150 - dead code in ocsp_CreateCertID"",""trivial""";;;
"428101,""Unsorted bookmarks should have a special icon to differentiate with a normal folder"",""trivial""";;;
"348784,""Bookmark and History sidebar """"titles"""" have too much padding and is not aligned with """"Search:"""" below each"",""trivial""";;;
