"Bug ID,""Summary"",""Severity""";
"1486993,""Perma ts_paint_heavy | 404 Client Error: Not Found for url: https://queue.taskcluster.net/v1/task/P-Ym59czSdyGKkGIIYwBQQ/artifacts/public%2Ftoday-simple.tgz due to failing hook"",""blocker""";
"1471932,""Hang on startup with security.enterprise_roots.enabled and a master password"",""blocker""";
"677847,""Crash [@ nsContentUtils::IsEventAttributeName ] at address 0x55555555 with malloc scribble"",""blocker""";
"1356675,""Non-admin user doesn't get notification for update failure"",""blocker""";
"1392640,""assert len(self._whitelistpaths) <= 2 when running mach reftest"",""blocker""";
"1221502,""mozbuild.mozconfig.MozconfigLoadException: Evaluation of your mozconfig exited with an error."",""blocker""";
"1491305,""The update scenario through channels doesn't work"",""blocker""";
"1203803,""Intermittent  Assertion failure: IsOnBackgroundThread(), at /builds/slave/m-in-lx-d-00000000000000000000/build/src/ipc/glue/BackgroundImpl.cpp:199 during stage-package"",""blocker""";
"15391,""MathML not enabled in nightly builds"",""blocker""";
"1493900,""Firefox RCE from Hack2Win"",""blocker""";
"1337777,""Audio/video on Ciscospark is not working"",""blocker""";
"1503751,""credit charge test permafailing after November started"",""blocker""";
"1503855,""toolkit/modules/tests/xpcshell/test_CreditCard.js will permafail in January"",""blocker""";
"1143022,""ARM64: Javascript engine incorrectly assumes virtual addresses are 47 bit"",""blocker""";
"1511345,""Add-ons not working in Nightly"",""blocker""";
"1441961,""devtools/client/netmonitor/test/browser_net_view-source-debugger.js is going to permafail when Gecko 60 merges to Beta on 2018-03-01"",""blocker""";
"1514189,""Build bustage in gc/Verifier.cpp: error: base operand of ‘->’ has non-pointer type ‘mozilla::DebugOnly<JS::Zone*>’"",""blocker""";
"1003730,""Close the tab will not kill the worker if there is a console.log() keep printing log to DevTools"",""blocker""";
"1511988,""aboutNetworking.ftl is using windows line endings"",""blocker""";
"939610,""assertion stack traces report """"UNKNOWN"""" or only offsets from exported symbols in mochitests for many addresses in libxul.so and firefox"",""blocker""";
"1489337,""snap-perspective-1.html reftest sets preserve-3d when it (probably) shouldn't."",""blocker""";
"1435644,""Cert xpcshell tests are permafailing due to expiration, e.g. security/manager/ssl/tests/unit/test_cert_chains.js - closed trees"",""blocker""";
"1296239,""Allow changing ssl_named_groups priorities"",""blocker""";
"1525191,""Cert xpcshell tests are permafailing due to expiration, eg. security/manager/ssl/tests/unit/test_cert_chains.js | xpcshell return code: 0"",""blocker""";
"1492459,""Avast/AVG deleting language packs rendering the browser unusable"",""blocker""";
"1523750,""Linux and Windows opt (=pgo) builds busted when Gecko 67 merges to beta on 2019-03-11"",""blocker""";
"1332615,""Perma failure in document-fullscreen-enabled.html | Document.fullscreenEnabled - assert_true: top-level document expected true got undefined when aurora moves to beta 52"",""blocker""";
"752202,""[comm-central, Windows] """"Could not create the directory: ..\..\..\..\..\..\..\..\_tests\testing\mochitest\tests\dom\imported-tests\webapps\WebStorage\tests\submissions\Infraware\iframe: No such file or directory"""""",""blocker""";
"111213,""JS doesn't restart when SetScriptsEnabled is called with true"",""blocker""";
"1412497,""Massive Xpcshell test failure on 2017-10-28: 100 failing Xpcshell tests, 1 failing Mozmill test (Friday bustage)"",""blocker""";
"1192986,""Various test_interfaces.html permafails since Gecko 41 was merged to Beta"",""blocker""";
"832435,""Compartment mismatch when using javascript: urls in locationbar"",""blocker""";
"1031988,""Every test suite which opens a window will crash on startup when aurora 32 merges to beta on July 21st"",""blocker""";
"595708,""""""nsDocument.cpp(4377) : error C2248: 'nsAString_internal::nsAString_internal' : cannot access protected member declared in class 'nsAString_internal'"""""",""blocker""";
"605569,""""""nsXMLContentSerializer.cpp(650) : error C2248: 'nsAString_internal::nsAString_internal' : cannot access protected member declared in class 'nsAString_internal'"""""",""blocker""";
"289248,""content window gets no scrollbars"",""blocker""";
"1438961,""(C-C) Building with --disable-tests  fails due to compilation error caused by a missing header file, mozITestInterfaceJS.h"",""blocker""";
"337205,""Move docshell changes for session storage into a new interface"",""blocker""";
"295200,""Crash calling createRange on a wrapped document"",""blocker""";
"562631,""layout/generic/test/test_bug496275.html makes mochitest-plain time out when the HTML5 parser is enabled"",""blocker""";
"373181,""onload doesn't fire for XHTML documents that contain a script tag (Firefox's RSS preview is broken)"",""blocker""";
"1181382,""Building with clang tip fails: """"declaration conflicts with target of using declaration already in scope"""" (Promise)"",""blocker""";
"80246,""[xpcdom] permission to add sidebar denied"",""blocker""";
"561076,""Pref callback changes severely slow down reftest and shutdown"",""blocker""";
"345373,""Help menu, buttons in prefwindow broken"",""blocker""";
"1347179,""Perma Bustage when Aurora 54 moves to Beta in nsGlobalWindow.cpp:3470:23: error: unused variable 'contentOpener' [-Werror=unused-variable]"",""blocker""";
"788659,""WebRTC PeerConnection broken by m-c merge - proxy object on parameter for createOffer success"",""blocker""";
"1332614,""Perma failure when aurora 52 moves to beta test_interfaces.html | If this is failing: DANGER, are you sure you want to expose the new interface Pose to all webpages as a property on the window (XBL: false)?"",""blocker""";
"303839,""Leaking webshell/domWindow"",""blocker""";
"596328,""non-IPC builds burning with nsContentPermissionHelper"",""blocker""";
"1181489,""mozAlarm mixes up 2 alarms: one for a regular CalDav sync, the other to wake you up"",""blocker""";
"1459655,""Crash in mozilla::ipc::PrincipalInfoToPrincipal"",""blocker""";
"802108,""[MozActivity] fails for OOP applications"",""blocker""";
"341356,""Reload doesn't work"",""blocker""";
"53150,""Using DOM to add tabs crashes Mozilla."",""blocker""";
"6751,""smoketest: regression(?) crash in jsdom.dll"",""blocker""";
"6508,""[BLOCK] screenx and screeny not implemented for the event object"",""blocker""";
"51034,""getElementsByTagName() causes exception"",""blocker""";
"11577,""[regression] reading from <any frame>.location causes function to exit sliently"",""blocker""";
"37702,""self.frame1.document.open() --> """"Access to property denied"""""",""blocker""";
"8044,""nodelist::item(i) returning null in XML"",""blocker""";
"448445,""Crash when copying or dragging content within an html <ul> element [@ nsHTMLContentSerializer::IsFirstChildOfOL(nsIDOMElement*) ]"",""blocker""";
"563151,""[Debug Windows SeaMonkey] """"nsinstall.exe: Bad file number"""" regression"",""blocker""";
"563643,""[Debug MacOSX SeaMonkey] leak test: """"ASSERTION: Want to fire mutation events, but it's not safe"""" since bug 429175 landing. (""""all"""" other test suites too)"",""blocker""";
"332657,""Several cancel, confirmation and close functions don't work anymore"",""blocker""";
"1147714,""Various DOM manifest mochitests are going to permafail when Gecko 39 merges to Aurora"",""blocker""";
"340651,""Menu-Funktions are broken (Regression) [@ JS_GetOptions]"",""blocker""";
"81308,""Chrome scripts silently fail to load with when they contain syntax errors"",""blocker""";
"1353765,""FileSystemDirectoryEntry compilation error on esr52"",""blocker""";
"931427,""error: undefined reference to 'nsWrapperCache::GetWrapper() const' building with gcc 4.5.1"",""blocker""";
"1219533,""MY HTML FORM not submitted and javascript not working"",""blocker""";
"11279,""[BLOCKER][CRASHER]Posting a form several times causes the browser to crash"",""blocker""";
"16126,""[BLOCKER] [TESTCASE] setting the value of a hidden [or any input] in a form from a function [which is stored in js library] is not working"",""blocker""";
"125351,""BUTTON type=submit is not submitting..."",""blocker""";
"9381,""Browser fails to display cgi output from the same URL"",""blocker""";
"10440,""[CRASH] Submitting Form"",""blocker""";
"11717,""[BLOCKER] Problems submitting hidden field"",""blocker""";
"17431,""[DOGFOOD] Crash when submitting Bugzilla query"",""blocker""";
"52119,""[nsbeta3+][FIX]Link processing does not properly remove the CR/LF from the url in the anchor"",""blocker""";
"13054,""[BLOCKER][CRASH] Form doesn't send data when more than 16KB are submitted"",""blocker""";
"123317,""High ASCII data is being cut off at certain characters during form submission"",""blocker""";
"6367,""Forms not submitting (test8)"",""blocker""";
"5944,""[BLOCK]ender- Mouse Events don't work with *GFX* OPTGROUP or OPTION elements"",""blocker""";
"10510,""form is missing...none of the fields are visible"",""blocker""";
"6399,""form submission broken in viewer"",""blocker""";
"8341,""Attempting to access profile directory prior to the existence of profile(s)"",""blocker""";
"50653,""Only first paragraph of a multiline form gets submitted"",""blocker""";
"33203,""Form Submission Observer Changes"",""blocker""";
"25498,""[REGRESSION] Options menus always displaying first item in the list."",""blocker""";
"27684,""unable to file bugs in bugzilla";" bug not submitted"",""blocker"""
"75847,""Forms don't submit"",""blocker""";
"108174,"" --disable-bidi build bustage, caused by jkeiser's patch"",""blocker""";
"143917,""Incorrect form submission on bug pages (wrong form submitted)"",""blocker""";
"162648,""Form in TABLE/TR does not submit"",""blocker""";
"90363,""Mozilla causing corruption of Bugzilla bug data"",""blocker""";
"169943,""Form submit buttons not working [embedding apps]"",""blocker""";
"63846,""input type=image doesn't submit form (PowerPC, Macintosh)"",""blocker""";
"58850,""this.selectionStart is broken in XBL handler for textarea,"",""blocker""";
"343310,""Crash when I hover over chrome [@  nsEventDispatcher::Dispatch]"",""blocker""";
"109831,""DispatchNewEvent cannot occur on anonymous content"",""blocker""";
"1137229,""Keyboard stops working on OS X"",""blocker""";
"11956,""[key]Key Press events are not being generated correctly"",""blocker""";
"12226,""[BLOCKER] backspace in GFX text control crashes on event procesing in the PresShell"",""blocker""";
"9114,""[PP][BLOCKER] nsDOMEvent::GetScreenX/Y() doesn't work on macOS"",""blocker""";
"13463,""[BLOCK] event state manager can't tell when frames it tracks go away"",""blocker""";
"35590,""[blocker] mail events get ignored after using mail briefly"",""blocker""";
"88936,""After visiting foxnews.com, can't use URL bar"",""blocker""";
"5949,""[PP]demo blocker -Frequent resizing of window causes apprunner to stop drawing"",""blocker""";
"21459,""[DOGFOOD] Can not submit form onLoad event."",""blocker""";
"33952,""Clicking on links or buttons sometimes does nothing"",""blocker""";
"127741,""Browser unusable when it is deactivated with an applet having focus"",""blocker""";
"139802,""cert auth takes minutes"",""blocker""";
"14857,""replace 'ondblclick' with 'onmousedown' + event.clickCount == 2"",""blocker""";
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
"71836,""key bindings don't work in text conls in content"",""blocker""";
"204882,""CTRL-M fails in Browser windows, can't launch mail"",""blocker""";
"1539120,""NoExtraKeys isn't imported in generated Kotlin code in glean"",""blocker""";
"881266,""shutdown crash in nsContentUtils::DropJSObjects or mozilla::cyclecollector::RemoveJSHolder"",""blocker""";
"762920,""Bug 754202 regressed IsCapabilityEnabled"",""blocker""";
"763129,""mozRequestAnimationFrame bypasses security check in TraceMallocDisable?"",""blocker""";
"774633,""Ensure that the compartment principal always matches the document principal"",""blocker""";
"1195755,""Crash when adding a contact in Firefox Hello with debug build"",""blocker""";
"1241841,""Assertion failure: isEmpty(), at dist/include/mozilla/LinkedList.h:328"",""blocker""";
"1541917,""Linux 32 and Mac shippable test schedules not SETA optimized, high test loads"",""blocker""";
"395400,""OBJ_FOCUS events no longer fired in context menus (effective August 31, 2007)"",""blocker""";
"959,""[FEATURE] Accesskey attribute not implemented yet for XUL"",""blocker""";
"78390,""Active Accessibility: support not working with Acrobat plugin"",""blocker""";
"248378,""Mozilla not exposing MSAA info on release builds"",""blocker""";
"388608,""Accessible Hierarchy broken effective 17th July trunk build"",""blocker""";
"245370,""Autocomplete dropdowns not exposing focus or selection events"",""blocker""";
"282438,""Improperly nested menupopupend events breaks screen reader support"",""blocker""";
"246190,""Shortcuts and accelerators are not properly encoded for menues"",""blocker""";
"1503871,""SVGs not rendered for buttons/icons, making those elements invisible"",""blocker""";
"1542980,""Build failure with deterministic js shells"",""blocker""";
"585287,""Moving bookmark hangs bookmarks manager"",""blocker""";
"1379940,""Hovering some hyperlinks causes 100% CPU usage, memory leaks and UI hangs after landing patch from bug #1356317"",""blocker""";
"1418752,""Firefox instahang on start after landing patch from bug #1392841"",""blocker""";
"1466915,""Tabs hang and video frame will flicker/blink/flash or stay black after landing patches from bug #1465008"",""blocker""";
"1526661,""Firefox Nightly 67.0a1 (2019-02-09) GUI is broken after landing patch from bug #1347710 (hamburger menu doesn't open)"",""blocker""";
